order_id,customer_id,order_date,order_status,payment_method,shipping_method,shipping_address_line1,shipping_address_line2,shipping_city,shipping_state,shipping_postal_code,shipping_country,billing_same_as_shipping,discount_amount,tax_amount,shipping_cost,total_amount,notes,created_at,updated_at,subtotal
88f175b5-13cb-4cca-8acb-3aea883760cc,87772adb-a650-4dc7-a99a-4fb4417b5717,2025-01-24,shipped,paypal,standard,444 Collier Skyway Suite 174,,New Emilymouth,Massachusetts,21244,New Zealand,True,25.71,164.06,4.89,2073.35,,2025-01-24 17:10:05,2025-01-26 10:22:21,1930.11
53f15b0a-09a6-4436-99e0-b9647acfe80c,9cc4a43c-6b7e-4d99-9432-e9b4a2091e04,2025-02-09,delivered,paypal,standard,9653 Caleb Route,,New Dannyfort,New Mexico,85428,United Arab Emirates,False,0.0,190.01,19.4,2444.84,,2025-02-09 09:39:47,2025-04-29 00:33:55,2235.43
f8817dfe-9d0b-4575-b82d-23d4971e34e8,e531394e-7273-427a-a057-c020f2b7a9f7,2025-06-05,delivered,bank_transfer,overnight,646 Boyd Passage Suite 921,,Troyside,Massachusetts,58708,Bahamas,True,0.0,341.48,20.22,4379.16,,2025-06-05 07:57:26,2025-08-14 15:04:03,4017.4600000000005
44432e97-a647-48d1-88c2-cd9dcdb1bd04,48945658-a97a-4153-aa55-634ff0ccaa0f,2024-11-24,delivered,credit_card,express,926 Fowler Walk,,Jensenton,Florida,94378,Holy See (Vatican City State),True,0.0,417.22,9.03,5334.72,,2024-11-24 13:40:38,2025-06-12 10:12:36,4908.47
118af455-52cf-4292-b2f2-5f0384511cb4,f64b9e75-7116-4029-a042-0423beeea060,2024-12-18,cancelled,credit_card,pickup,51612 Blackwell Burgs Apt. 795,,Samanthahaven,South Dakota,97490,New Caledonia,True,26.9,60.6,23.56,770.15,"Choice player similar day house. Huge trip middle least.
Other probably many real project bill.",2024-12-18 11:52:22,2025-04-25 05:13:31,712.89
05f6503c-f19d-4e76-9e45-1ecbe7232751,e3fb0632-7a41-4da2-94b1-9321c847e4f9,2024-10-06,delivered,cash_on_delivery,standard,496 Thomas Canyon,,South Terri,Alaska,83367,China,True,2.77,230.23,4.9,2940.92,,2024-10-06 00:10:43,2025-08-02 20:50:28,2708.56
543a5722-0ba1-4f72-804c-524547a4692d,ee6f09b7-0395-446c-a3cc-6501cfdcb530,2025-07-04,shipped,bank_transfer,express,58099 Yolanda Summit,Apt. 665,Bridgeston,Maine,19504,Mayotte,True,0.0,23.72,4.33,307.07,,2025-07-04 18:42:40,2025-07-04 14:31:18,279.02
7d02c6fa-4546-4a24-9a68-8a0efd45d2a5,cddad9c7-1d5d-455a-bff5-90c6f7de41d5,2024-11-05,delivered,paypal,pickup,67176 Clark Groves Suite 383,,Gregoryville,Wisconsin,39256,North Macedonia,True,0.0,24.53,1.3,314.47,,2024-11-05 11:22:56,2025-05-28 08:10:29,288.64000000000004
fcf1d704-4d24-48b9-b35c-35ccce050438,dfa2041e-19d1-4de7-9939-9cb83c443c79,2025-04-24,processing,credit_card,overnight,471 Andrew Fort,Apt. 011,South Jose,Arizona,87129,Germany,False,49.51,53.91,7.39,646.07,,2025-04-24 08:43:09,2025-05-05 01:00:52,634.28
9f423f3b-9f73-4c57-82c9-2eb741b9f439,8fa80a7b-14ca-49ab-8fc9-b47b8d8ab85c,2025-05-06,shipped,paypal,overnight,670 Fitzgerald Corner Suite 446,,Michelefort,Rhode Island,61637,United Kingdom,False,0.0,372.67,8.02,4765.06,Nation look factor mean. Important campaign anyone shake may several. National serious mean staff.,2025-05-06 15:39:43,2025-08-05 00:43:31,4384.37
56cd5dd6-3f16-4618-b1be-0de7363ea4c0,038cb623-92f4-407c-9015-717f34e47c7a,2025-01-23,delivered,paypal,standard,304 Shawn Dam Apt. 550,,New Dana,Vermont,66427,Rwanda,True,0.0,249.14,2.5,3182.66,Audience new away tree.,2025-01-23 13:41:38,2025-06-15 17:58:14,2931.02
a2fb8d39-663a-4001-aac3-48c917645efe,00a5e120-a0e2-43a4-a73e-a67ec9f9a02b,2024-09-25,delivered,paypal,overnight,198 Ortega Shore,,Karifort,South Dakota,92122,Philippines,True,0.0,386.76,18.54,4955.43,,2024-09-25 18:30:21,2024-10-11 07:53:47,4550.13
ff794b67-6903-46cb-9ee5-30df07b26a91,7a83a88f-ce6b-4004-b75b-261f84229281,2025-05-20,delivered,paypal,overnight,73021 Powell Burgs Apt. 399,,Pamelafort,Montana,44831,New Zealand,True,0.0,111.62,18.55,1443.33,,2025-05-20 08:05:49,2025-06-16 01:01:34,1313.1599999999999
22ef495d-ef3e-41e7-a269-cc7d105e4045,19ef6efb-1a45-410c-97c1-1f381ff7c750,2025-01-02,processing,bank_transfer,overnight,2105 Virginia Meadows Apt. 069,,Garciaside,New Hampshire,32484,Philippines,True,0.0,216.82,2.05,2769.71,,2025-01-02 17:47:43,2025-04-23 09:09:05,2550.84
6831cba1-dc75-4b0f-88a9-33fe5be6f87e,99b879d9-326e-4419-abf0-5e8481620947,2024-11-14,delivered,credit_card,pickup,1102 Larry Mount Apt. 472,,Port Frankhaven,Ohio,13180,Pakistan,False,0.0,117.0,24.56,1517.99,,2024-11-14 07:16:04,2025-06-22 00:53:00,1376.43
3042e8d3-90c2-41ba-a0f8-0ad4a12cc895,4f9df3db-29ca-43b4-b96a-a2a4d15b4716,2025-05-24,processing,credit_card,express,2998 Angela Lock,Apt. 221,New Sarahland,Washington,37028,Wallis and Futuna,True,0.0,50.31,3.09,645.29,,2025-05-24 22:40:10,2025-05-28 08:31:38,591.89
60c701b1-3bc7-492c-960f-1de01c3a1f74,d5c4548b-518d-4e81-9046-ac74db6ed6aa,2025-07-07,delivered,debit_card,express,69482 Hodges Shores,,West Margaretport,Missouri,32038,French Guiana,True,0.0,107.74,23.2,1398.43,,2025-07-07 20:00:45,2025-07-15 12:06:16,1267.49
940fa021-6af7-49cd-86f0-1cef7c6722ea,71d54f54-bfb3-4631-ba16-96d4b97f9d83,2025-02-10,delivered,cash_on_delivery,pickup,42546 Jerry Park Apt. 731,,Lake Kristin,Nevada,75037,Tokelau,True,13.55,203.69,14.32,2600.86,,2025-02-10 02:18:37,2025-04-26 16:12:40,2396.4
0d746e5a-add3-4030-971a-41fe572a8574,8ed75562-1e4d-402b-a575-ac498f8d95b5,2025-01-15,delivered,credit_card,overnight,469 Myers Glens,,Lake Philip,Nebraska,85004,Saint Martin,True,0.0,283.74,15.83,3637.72,,2025-01-15 17:33:20,2025-02-07 23:27:08,3338.15
6b81e1bd-0fd7-41dc-bb2b-714b35ce98c4,59f826ec-b90c-439e-a1b7-e6424b456da1,2025-08-04,delivered,debit_card,express,39203 Jennifer Avenue Apt. 989,,New Richard,Delaware,43881,Libyan Arab Jamahiriya,True,0.0,242.25,3.95,3096.18,Development enjoy necessary behind test. Member theory start reality.,2025-08-04 10:35:31,2025-08-17 08:14:58,2849.98
3cf21040-4976-44c6-9465-d46ce88d93ac,1fb52375-f359-471b-9333-943be8cfb61d,2025-05-09,delivered,bank_transfer,overnight,73202 Clark Isle,,New Sherry,Nebraska,41867,Sao Tome and Principe,True,0.0,38.23,6.35,494.34,,2025-05-09 19:17:53,2025-07-02 14:59:27,449.76
b3537847-b605-4f8a-bae8-287b090f1728,af5f4c81-9947-4cb1-b94d-3bb10e926e7e,2024-08-21,cancelled,debit_card,overnight,786 Becker Track,Suite 074,South Amandahaven,Colorado,83427,Belarus,True,0.0,78.86,20.29,1026.86,,2024-08-21 16:11:49,2025-06-30 04:30:51,927.71
0fec5afb-4f22-4843-af08-c76c8cdb3ec2,f726918b-03a8-476e-a832-595bd0b97791,2024-12-08,delivered,credit_card,express,841 Richardson Flat Apt. 175,,Lake Rhondashire,Michigan,54061,Norfolk Island,False,0.0,230.44,20.15,2961.65,Next mouth within avoid deep. Data order most school TV.,2024-12-08 12:29:24,2025-05-23 14:36:52,2711.06
064cded2-8655-48e8-8016-63ea66f89a3b,2b844a4d-9a27-4842-9d95-3ebe7b36f868,2025-05-26,pending,debit_card,overnight,33879 Smith Branch,Suite 155,Port Brett,Texas,79262,Togo,True,0.0,181.45,22.16,2338.35,,2025-05-26 15:20:50,2025-08-01 16:19:34,2134.74
869359b9-abd2-41b1-84bb-6e2a649755a8,1abf605a-db54-45d1-939d-79c074437676,2025-06-19,delivered,cash_on_delivery,overnight,6312 Judy Place Apt. 310,Apt. 692,Tammyberg,South Dakota,35856,Pitcairn Islands,True,4.17,496.88,12.57,6350.96,,2025-06-19 12:43:39,2025-08-17 05:27:47,5845.68
63fe7a03-c57e-4aec-a9e8-a91cf339fa78,00736676-d332-430d-a818-b5294988715e,2024-08-24,delivered,bank_transfer,overnight,189 Bryan Burgs,Apt. 325,North Laurie,Georgia,77624,Saint Helena,True,0.0,111.01,15.68,1432.65,,2024-08-24 22:37:09,2025-05-20 04:49:53,1305.96
2898271e-12ab-4a9c-a60a-14106029767b,b29c38fe-f562-430e-9511-33c618f29139,2024-11-26,processing,cash_on_delivery,pickup,270 John Shoal Apt. 851,,Port George,Texas,03923,Swaziland,False,0.0,125.86,22.0,1628.58,,2024-11-26 20:46:42,2025-02-27 21:12:55,1480.72
6636043f-86b4-4f8e-b442-8a932bcd9983,74719a4f-91dc-4ba0-8d72-595da229fe53,2025-07-15,returned,cash_on_delivery,express,46585 Cox Burg,Apt. 436,West Curtiston,Kansas,58468,Swaziland,True,0.0,131.42,10.42,1687.93,,2025-07-15 18:07:37,2025-07-27 06:12:34,1546.09
bf4d73e2-d3f1-4e13-9dfa-acb7c3e18df0,73a34f1e-431a-427b-b041-98b4814d50b7,2024-09-04,processing,cash_on_delivery,standard,04512 Meadows Manors Suite 978,,Kevinbury,New Mexico,95534,Hungary,False,0.0,185.92,21.7,2394.91,,2024-09-04 22:06:47,2024-09-17 16:25:30,2187.29
0ce2fc9a-d9ba-4c27-aa06-216c09cdb628,30103108-9815-4a60-8def-1ad2196c15d5,2025-04-01,cancelled,bank_transfer,overnight,9445 Amanda Mills,,West Alexandraland,Texas,93814,Turkmenistan,True,0.0,295.69,18.84,3793.21,,2025-04-01 10:34:26,2025-05-11 10:15:24,3478.6800000000003
06b80765-ebec-42e0-b415-acfb08a20520,190185d2-f720-4fa1-9396-126966d3a993,2024-12-12,delivered,debit_card,overnight,7919 Brittany Extensions,Suite 847,South Crystalville,California,05500,Armenia,True,49.74,1.26,14.67,-18.93,,2024-12-12 12:58:26,2025-08-07 21:39:35,14.88
c64a6abc-469b-4d17-bc28-a35a83b7007d,2ab3b8f9-4619-4042-9e70-d24f5ed08147,2025-03-24,delivered,cash_on_delivery,express,92180 Phelps Prairie Suite 927,,South Ryanborough,Kentucky,28953,Bouvet Island (Bouvetoya),True,0.0,43.5,14.73,569.97,,2025-03-24 13:08:04,2025-06-03 12:21:57,511.74
77601d69-04a5-476d-babb-eb87a889b7c0,c4c19f7a-4b1e-4eeb-b641-75d166b743e0,2024-10-13,delivered,cash_on_delivery,standard,35260 Regina Harbor,,Obrienchester,Kansas,87098,Guatemala,True,0.0,47.68,14.02,622.63,,2024-10-13 14:48:40,2024-12-27 22:57:04,560.9300000000001
9748cf98-4c03-4a59-9885-6206f2a3a2ed,1324826d-3530-4ee7-833a-cd9152e1662d,2025-06-08,processing,bank_transfer,pickup,623 Kimberly Spring Apt. 682,Suite 197,Johnberg,Oklahoma,37091,Antigua and Barbuda,True,0.0,197.4,18.22,2537.98,,2025-06-08 01:55:53,2025-06-29 11:41:13,2322.3599999999997
fb3c999e-d611-414a-85a8-95edc108a989,e168818e-8f9e-4bd0-9450-97b12ed964a0,2025-04-09,delivered,credit_card,overnight,35033 Robert Walks Suite 418,,South Tammyborough,Alabama,78425,Chad,True,0.0,146.67,15.67,1887.87,,2025-04-09 15:14:17,2025-04-16 22:30:12,1725.53
2831db5f-352e-4cc6-9ac0-9414721f993f,c482d118-4316-4179-b2b8-8c9b15214958,2025-02-28,delivered,paypal,pickup,910 Anita Mountain Apt. 924,,New Barbara,Virginia,06726,Turkmenistan,True,0.0,21.43,9.19,282.69,,2025-02-28 12:59:09,2025-05-12 15:54:57,252.07
0890b72d-ff79-4459-bd8a-7962545cc4cf,ea4bcef2-1496-4d68-aaa4-deeacd525fd8,2024-11-05,delivered,debit_card,express,7392 Denise View Apt. 511,,South Kimberly,Utah,28406,Dominican Republic,True,0.0,120.09,0.04,1532.95,,2024-11-05 23:00:07,2024-12-10 22:52:08,1412.8200000000002
7b945090-6f8e-4eaa-ab81-57fce9a2e1e2,48500b11-218d-48dd-9cea-b3be1a6e8942,2025-07-24,shipped,debit_card,overnight,430 Tony Valley Apt. 065,Apt. 745,New Kristafort,Maryland,11549,Tuvalu,True,0.0,192.17,8.57,2461.61,,2025-07-24 15:25:43,2025-08-06 18:21:14,2260.87
fe38fe18-6181-4c02-95be-3024afcc2077,ba210c42-fb56-484a-99b5-344f982b0603,2025-06-02,delivered,bank_transfer,pickup,3055 Tina Ridges,,Traceychester,Arkansas,83468,Cameroon,True,0.0,239.93,15.27,3077.96,,2025-06-02 15:33:10,2025-07-25 16:37:14,2822.76
91c2ac55-12f7-4fe6-9f55-8bef773113fd,e2c784c7-e4c1-4a83-af03-9f3e1c166ae7,2024-09-24,delivered,debit_card,pickup,957 Pierce Avenue,,Lake Charlesmouth,Oklahoma,02590,Svalbard & Jan Mayen Islands,True,0.0,113.92,20.77,1474.87,,2024-09-24 06:41:23,2024-12-12 12:02:43,1340.18
39992792-4447-49d4-b263-7956d7f8020b,59b4ae13-2c2a-4a50-863d-d0e30d7e412a,2025-04-12,processing,paypal,express,2381 Tammy Throughway Suite 840,Apt. 688,Merrittmouth,Maryland,70983,Guinea-Bissau,True,0.0,174.54,17.09,2245.05,,2025-04-12 00:52:55,2025-04-27 14:06:21,2053.42
fba1e34c-dd25-4a6b-bf3b-599e40bf630e,f0c143fc-579f-4757-91b4-3f67c3cd945a,2024-11-12,delivered,cash_on_delivery,pickup,2628 Lopez Haven Suite 621,Apt. 112,South Marymouth,Pennsylvania,94370,Algeria,True,0.0,95.14,2.17,1216.55,,2024-11-12 00:54:38,2025-08-10 23:36:39,1119.24
9e23df0f-28a1-47e3-aa8c-ae71d6f2742b,48945658-a97a-4153-aa55-634ff0ccaa0f,2024-09-26,delivered,cash_on_delivery,pickup,0253 Laura Plaza,,Allenshire,Wisconsin,77787,Togo,False,22.19,382.13,19.02,4874.58,,2024-09-26 04:12:11,2025-01-03 03:06:32,4495.62
d5bb1981-392d-4fd3-b8b3-f5c5de563d8f,878ac096-f168-4d3e-9a64-5614681436b4,2025-02-28,processing,cash_on_delivery,pickup,265 Nicholas Trail,,East Emily,Rhode Island,49735,Bhutan,True,20.31,107.43,19.68,1370.7,Man Congress say beat view structure. Claim experience avoid research southern.,2025-02-28 19:47:33,2025-03-07 14:15:06,1263.9
10e4d105-66c9-436e-9334-240448ebda87,747f16b4-67c9-4ced-868f-e35c140e7748,2025-05-19,delivered,bank_transfer,overnight,277 Amanda Mews,,Port Nicole,Maine,46713,Uganda,True,0.0,407.83,14.97,5220.75,,2025-05-19 12:16:29,2025-06-10 08:05:07,4797.95
2224cffa-cc76-4b68-9cc7-25f6e21af138,64cc90b7-c883-4111-a53f-b4e755914e3b,2025-08-18,pending,credit_card,express,47031 Schwartz Coves,,Turnerview,Kentucky,26070,Denmark,True,41.75,116.34,9.9,1453.22,,2025-08-18 00:19:52,2025-08-19 16:00:23,1368.73
f54f20ff-61c4-4b60-9e06-a8b88796ba1b,0a12d95f-56ae-4f0e-950a-194b906e24fd,2025-07-04,processing,paypal,pickup,46708 Riggs Island Apt. 437,,South Chad,Florida,43450,Indonesia,True,0.0,108.39,3.61,1387.16,,2025-07-04 01:10:27,2025-08-08 03:10:14,1275.16
0964979a-27d3-4599-8ec0-092d5be85984,8d955837-21e9-47f1-8047-f3e7580354cd,2025-08-05,delivered,debit_card,overnight,04748 Hancock Freeway,,New Patriciaport,Vermont,54945,South Africa,True,0.0,259.59,10.26,3323.84,Big me between trade. Physical design bag surface available car. Born amount lay foreign majority.,2025-08-05 11:12:07,2025-08-07 10:05:51,3053.9900000000002
c7b64b46-bf7f-4dd2-9d48-b0202ea8fc72,233eec41-14d1-4a2f-b3a5-7355acd0818a,2024-11-01,delivered,paypal,pickup,27679 Seth Ports Apt. 541,,East Darren,Pennsylvania,97627,Finland,True,31.69,127.78,12.65,1612.01,Drug more range plan. Official able ability detail finally school. Agent keep idea organization.,2024-11-01 23:26:29,2024-11-01 07:20:56,1503.27
4bc48147-5089-45a2-be06-a89461f122ea,20c9d7c5-d331-49b5-8dd1-0932ade57b16,2025-02-08,delivered,debit_card,overnight,5113 Erik Grove,,Catherinestad,Arizona,16174,United States of America,True,0.0,2.83,21.76,57.89,,2025-02-08 06:15:50,2025-08-12 15:22:12,33.3
fcb96f1f-ba72-4a51-ac7a-4f58344d8d77,e8918524-b53d-49a1-a352-a4c7ac7254fd,2025-03-10,delivered,cash_on_delivery,pickup,88097 Valerie Cliff,,Melaniefort,Kansas,96596,Sierra Leone,True,17.3,68.88,6.53,868.41,,2025-03-10 19:53:33,2025-06-05 18:31:10,810.3
0ec1b126-05c7-4b69-b273-12920e1aeea0,6ce87477-5d53-4fb9-8a11-0d026d533484,2024-12-01,delivered,cash_on_delivery,express,12263 Laura Causeway,,Port Chaseburgh,Pennsylvania,97543,United Kingdom,True,0.0,383.71,12.11,4910.07,,2024-12-01 02:27:06,2025-07-06 00:16:41,4514.25
203a3973-58a4-4191-a287-2caa466f0155,791ed051-c781-483f-9170-2435fc01a452,2025-07-30,delivered,bank_transfer,express,288 Benjamin Knolls,,Andrewstad,Montana,80909,Bermuda,True,0.0,532.9,5.16,6807.52,,2025-07-30 19:22:43,2025-08-09 15:10:38,6269.459999999999
ccc4ca8d-745e-4b3d-ad08-f99561c22a0e,da195a9d-2f75-49d4-b333-e6c95562f9c6,2025-07-02,delivered,cash_on_delivery,standard,462 Jones Expressway Apt. 168,Apt. 808,South Gregoryfort,Kansas,94870,Andorra,True,0.0,220.53,20.53,2835.55,,2025-07-02 00:32:20,2025-07-17 11:58:02,2594.49
ec6e4823-a126-4a72-bccf-a3036a8241db,fb8f3a29-46af-4794-8d75-8893a1f5f0d1,2025-02-11,delivered,debit_card,overnight,46253 Mitchell Meadows,,Riveraberg,West Virginia,07934,Equatorial Guinea,True,44.06,24.21,8.94,273.97,,2025-02-11 22:21:48,2025-02-12 00:26:21,284.88
10591718-3216-4821-b9b5-bc631945ba0d,66367200-4660-4c18-8aa2-a17f99325528,2025-06-06,delivered,debit_card,express,8033 Cynthia Motorway,,Ballstad,Arizona,02828,Turkmenistan,True,0.0,243.56,21.87,3130.81,,2025-06-06 00:15:24,2025-07-21 04:43:51,2865.38
67185c08-223c-4baa-9a4a-6faa9ff3843d,4567f0da-85ae-4947-be51-d3459d2c1e9b,2024-10-24,cancelled,bank_transfer,express,95178 Jill Green,,North Vickie,Vermont,20321,Burkina Faso,True,0.0,393.73,9.94,5035.81,,2024-10-24 07:29:45,2025-05-06 19:15:45,4632.139999999999
420ed7c0-3f90-484d-b03f-608d034d7eb9,e9c4f717-35aa-4ee8-80b6-ec628d2ed0f9,2024-09-30,shipped,bank_transfer,standard,4258 Ruben Harbors,,Donnahaven,Montana,25499,Netherlands Antilles,True,0.0,84.43,20.78,1098.51,,2024-09-30 13:02:49,2025-04-15 23:39:17,993.3
67a1b7e2-159e-4bd6-b680-3fea14928ec2,6d5af9e4-8bfa-4932-9d47-1a89aa190341,2025-05-21,delivered,cash_on_delivery,standard,1565 Bryan Villages Apt. 180,,West Russell,Vermont,95322,Saint Vincent and the Grenadines,True,0.0,3.17,9.26,49.78,,2025-05-21 00:43:51,2025-05-29 10:35:37,37.35
1cb47f38-1a26-42c4-912a-fc0a20d0e8d6,67c06c9c-6ff8-4d76-8734-7b7148d5f1ad,2024-12-25,delivered,paypal,standard,0938 Melanie Dale,,Vincentfurt,Colorado,59622,Belgium,True,10.3,228.39,2.51,2907.49,,2024-12-25 02:25:22,2025-03-13 09:27:39,2686.8900000000003
d1fd1cec-462c-491f-a4eb-1f2305529027,65a402bd-fb13-49d2-87e2-ec3ed37fab97,2025-03-29,delivered,cash_on_delivery,express,967 Katelyn Mission Apt. 412,,Taraberg,Wisconsin,35145,Timor-Leste,True,0.0,385.75,11.9,4935.87,,2025-03-29 19:20:17,2025-07-06 00:59:48,4538.219999999999
a66f9141-90b3-4825-89fc-6df241b2b640,a22f3856-25f9-4154-92b0-e974f7c0ade2,2025-06-12,delivered,paypal,standard,199 Michael Mountains Apt. 563,,Mortonton,North Carolina,20339,Ghana,True,0.0,80.52,15.32,1043.16,,2025-06-12 06:52:50,2025-06-27 08:42:17,947.3199999999999
dd118f4c-62fe-43ec-bcdc-cdf35cd5dd3c,eabdd7b6-2d26-4964-9b10-46b1f1fed965,2024-11-02,shipped,paypal,express,962 Acosta Shoal,,South Michael,Washington,28401,Philippines,True,0.0,106.33,12.32,1369.63,,2024-11-02 02:29:55,2025-02-17 01:51:43,1250.98
6fb443f6-58a1-417d-ae2e-d69684861107,b5e0c280-dece-451a-95bc-b453dc65cd35,2025-02-23,delivered,debit_card,express,3362 Justin Road Suite 289,,Colemantown,Montana,34333,Korea,False,30.62,139.71,22.44,1775.23,,2025-02-23 23:34:25,2025-04-29 14:20:47,1643.7
312bdcf6-6cdd-49eb-bd70-1587c6dc025b,aff9e7e7-d7b2-4fa0-97cb-cef683ae46b0,2025-08-13,cancelled,debit_card,overnight,55738 Keith View,,Lawrenceborough,Missouri,44066,Colombia,True,0.0,246.13,11.6,3153.41,,2025-08-13 15:15:06,2025-08-19 03:33:14,2895.6800000000003
f7e8a8c4-bba8-4154-8809-a806ad6ac6df,6b89fa4b-e7a2-4c6b-bcb5-0f3af7e24861,2025-04-07,delivered,credit_card,standard,505 Erin Canyon Suite 337,,South Deborahmouth,South Carolina,15666,Antarctica (the territory South of 60 deg S),True,0.0,57.67,21.47,757.56,,2025-04-07 08:58:46,2025-05-03 06:41:30,678.42
f3a6f42b-240a-46f1-96d8-9b4832bbc04f,f4ba2445-d4cc-425b-95ff-23340e26aadc,2025-03-24,cancelled,debit_card,standard,7987 Jennifer Drive Apt. 628,,East Anthony,Ohio,70380,Papua New Guinea,True,0.0,66.87,12.09,865.72,,2025-03-24 16:31:19,2025-08-08 16:43:16,786.76
397cd7ca-4949-4f98-98a1-dc4b390e21a4,f5ea433c-3953-4e99-b386-6e65c4c186df,2025-07-27,delivered,cash_on_delivery,overnight,5988 Miller Trail,,North Christina,Iowa,96665,Spain,True,0.0,23.84,16.2,320.51,,2025-07-27 22:44:09,2025-08-16 16:37:21,280.47
781425ff-0a15-43dc-ae1b-1a8afb60247b,ec0bd8d1-aeaf-4b3f-b75f-5fd85bab2530,2024-11-28,delivered,bank_transfer,overnight,6045 Cook Valley Apt. 843,,Seanhaven,Vermont,69658,Estonia,True,33.26,63.26,3.79,778.02,,2024-11-28 06:05:44,2025-01-10 17:15:52,744.23
f81bd96d-7a9e-4445-a051-5e413aa89f98,8c503fe1-7119-46ac-bbb0-5463ea87077c,2025-01-10,delivered,paypal,overnight,59705 Waters Wall Apt. 453,,West Jenniferbury,Kansas,91778,Zimbabwe,False,0.0,12.93,14.55,179.58,,2025-01-10 11:49:21,2025-06-28 08:07:57,152.1
d9e6e8d2-ee04-459b-ac64-b467dcc08ede,0acf8f28-bde6-4a77-8e41-8e9e5303c245,2025-01-29,delivered,cash_on_delivery,overnight,2625 Jackson Turnpike Suite 859,,Stokesmouth,Montana,86881,Aruba,True,0.0,35.78,16.34,473.05,,2025-01-29 08:56:19,2025-03-05 01:39:22,420.93
d7a1744e-def1-481e-ac31-c4f9a2112b03,229f87ed-f105-4372-8042-e6ef5f352445,2024-08-20,delivered,cash_on_delivery,overnight,8800 Bell Radial Apt. 419,,Kirbymouth,Texas,54364,France,True,8.38,1.8,5.34,19.93,,2024-08-20 23:38:20,2024-11-19 19:19:18,21.17
ae1ecc5c-e7dc-498a-883f-ffa3efb154ea,bf66537e-a7ca-41c8-8d69-cd82e1ea39b6,2024-10-08,cancelled,paypal,pickup,6582 Johns Heights,Suite 749,Jonathanside,Minnesota,08000,Iran,True,20.02,38.76,14.82,489.58,,2024-10-08 18:54:43,2025-06-25 02:03:48,456.02
72f561c6-85d2-41a8-8899-1b3a12a37e79,59f826ec-b90c-439e-a1b7-e6424b456da1,2025-03-06,delivered,paypal,pickup,4649 Day Unions,,West Amy,Minnesota,78544,Sao Tome and Principe,True,0.0,225.72,20.51,2901.71,,2025-03-06 00:55:57,2025-07-14 07:50:25,2655.48
36030ae4-3b37-43c2-b975-4bf955dcaaa1,93c6e189-e1ab-496b-ba19-e67d328f200f,2025-07-07,processing,paypal,overnight,61534 Jesse Lodge,,Wellsville,Texas,23446,Micronesia,False,0.0,363.88,5.42,4650.2,,2025-07-07 06:51:46,2025-08-11 06:56:34,4280.9
6027abd2-6b15-4423-a5ec-3a3e62342ed3,c265354d-0f53-4a3f-ac11-e807f3701acd,2025-03-12,delivered,bank_transfer,standard,79108 Underwood Pass,Apt. 417,Nicholasstad,Idaho,24206,Guernsey,True,0.0,104.8,9.71,1347.44,Own security leave left group. Road also despite they report consider center.,2025-03-12 16:32:13,2025-06-02 07:30:09,1232.93
6bb2d7d2-b8e6-4778-ad12-41a76428b9d5,1610b003-ab0f-4a0f-b06a-57264c56a9cb,2024-08-22,delivered,credit_card,standard,4707 Church Causeway Apt. 100,,Davidland,Texas,23016,Liechtenstein,True,19.16,24.56,14.32,308.71,,2024-08-22 02:14:31,2025-02-15 07:05:34,288.99
0d02e11b-ab47-4455-ab41-e835a015cb89,1ba2eeb6-e307-4858-ba3d-41adb081a2a9,2025-02-04,pending,cash_on_delivery,pickup,86729 Dana Shoal,,Lake Teresa,Minnesota,73010,Ukraine,True,0.0,49.43,7.85,638.82,Network former model seven black responsibility rich.,2025-02-04 05:55:45,2025-08-09 09:51:06,581.54
776ab15a-5eab-4bb9-8f29-f0ba11b62d68,2dcbc3db-25f5-4253-8357-3a777df9c14d,2025-03-06,delivered,credit_card,overnight,088 Debra Villages Apt. 052,,East William,Hawaii,39068,Barbados,True,0.0,77.64,19.27,1010.32,,2025-03-06 13:11:23,2025-04-06 04:32:17,913.4100000000001
28716ab0-bd3b-492c-a2cb-31d4ecac55d9,16d47128-15d0-47e7-8fe7-076561a05f68,2025-04-24,delivered,debit_card,overnight,3747 Monroe Meadows Suite 184,,Lake Danielleton,Ohio,96018,Lithuania,True,0.0,84.45,6.0,1083.99,,2025-04-24 22:32:46,2025-05-31 16:01:07,993.54
43b92ff1-c6e1-4f6b-837c-bd5938f44111,582b778e-5e92-4bea-9130-a468198554e7,2025-02-13,delivered,cash_on_delivery,pickup,61741 Michael Rue,Apt. 700,Romeroborough,Idaho,37594,Albania,True,26.7,36.92,5.36,449.98,,2025-02-13 09:27:46,2025-08-14 06:26:53,434.4
7ebdbce3-99a6-4a30-897d-8e6538632df1,678ac49e-9cc9-4814-916a-057edfc27000,2025-06-16,shipped,paypal,standard,62834 Morgan Place Apt. 029,,West Lisafort,Hawaii,53988,Zimbabwe,True,9.48,119.21,15.09,1527.24,,2025-06-16 02:06:53,2025-08-07 08:28:21,1402.42
26da18c8-99a5-4746-b0f8-4ee0b2de0112,b1831c4e-904e-40b3-9d19-fdc17de5379b,2025-03-22,shipped,paypal,express,16072 Jared Trail Suite 089,,Douglaston,South Dakota,89293,New Zealand,False,0.0,193.63,7.84,2479.42,,2025-03-22 10:25:51,2025-06-29 09:44:48,2277.95
